日付,商品名,地域,売上(円)
2026-02-06,オプション追加,名古屋,6000
2026-02-06,初期構築パック,大阪,50000
2026-02-07,保守サポート,大阪,15000
2026-02-07,スタンダードプラン,大阪,19600
2026-02-07,オプション追加,東京,3000
2026-02-07,ライトプラン,名古屋,9960
2026-02-07,オプション追加,東京,3000
2026-02-08,保守サポート,名古屋,15000
2026-02-08,プレミアムプラン,名古屋,29800
2026-02-08,オプション追加,福岡,3000
2026-02-08,プレミアムプラン,札幌,29800
2026-02-08,保守サポート,大阪,15000
2026-02-08,スタンダードプラン,札幌,9800
2026-02-08,スタンダードプラン,札幌,9800
2026-02-08,ライトプラン,札幌,9960
2026-02-09,保守サポート,名古屋,30000
2026-02-09,プレミアムプラン,福岡,29800
2026-02-09,ライトプラン,大阪,4980
2026-02-09,ライトプラン,大阪,9960
2026-02-09,ライトプラン,名古屋,4980
2026-02-10,ライトプラン,東京,4980
2026-02-10,ライトプラン,東京,4980
2026-02-10,プレミアムプラン,名古屋,59600
2026-02-10,スタンダードプラン,福岡,9800
2026-02-10,ライトプラン,福岡,4980
2026-02-10,ライトプラン,名古屋,4980
2026-02-11,オプション追加,大阪,6000
2026-02-11,ライトプラン,福岡,4980
2026-02-11,プレミアムプラン,札幌,59600
2026-02-11,スタンダードプラン,大阪,19600
2026-02-11,プレミアムプラン,東京,59600
2026-02-11,プレミアムプラン,札幌,29800
2026-02-12,初期構築パック,東京,50000
2026-02-12,ライトプラン,札幌,4980
2026-02-12,プレミアムプラン,大阪,29800
2026-02-12,スタンダードプラン,大阪,19600
2026-02-12,ライトプラン,名古屋,9960
2026-02-12,スタンダードプラン,札幌,19600
2026-02-12,ライトプラン,名古屋,4980
2026-02-12,スタンダードプラン,名古屋,19600
2026-02-13,スタンダードプラン,東京,9800
2026-02-13,スタンダードプラン,東京,9800
2026-02-14,保守サポート,東京,15000
2026-02-14,保守サポート,東京,15000
2026-02-14,オプション追加,札幌,6000
2026-02-14,プレミアムプラン,札幌,29800
2026-02-15,スタンダードプラン,大阪,19600
2026-02-15,初期構築パック,札幌,50000
2026-02-15,スタンダードプラン,東京,9800
2026-02-15,保守サポート,札幌,15000
2026-02-15,オプション追加,大阪,6000
2026-02-15,ライトプラン,大阪,4980
2026-02-15,ライトプラン,東京,4980
2026-02-15,プレミアムプラン,名古屋,29800
2026-02-15,ライトプラン,東京,9960
2026-02-16,スタンダードプラン,札幌,9800
2026-02-16,オプション追加,名古屋,3000
2026-02-16,初期構築パック,名古屋,50000
2026-02-16,ライトプラン,札幌,4980
2026-02-16,保守サポート,名古屋,30000
2026-02-16,スタンダードプラン,福岡,19600
2026-02-17,オプション追加,札幌,3000
2026-02-17,スタンダードプラン,大阪,9800
2026-02-17,スタンダードプラン,大阪,9800
2026-02-17,保守サポート,東京,15000
2026-02-17,保守サポート,札幌,15000
2026-02-17,オプション追加,大阪,3000
2026-02-17,保守サポート,東京,15000
2026-02-17,プレミアムプラン,札幌,29800
2026-02-17,ライトプラン,大阪,4980
2026-02-18,初期構築パック,名古屋,50000
2026-02-18,ライトプラン,大阪,9960
2026-02-18,プレミアムプラン,札幌,59600
2026-02-18,プレミアムプラン,大阪,59600
2026-02-18,初期構築パック,名古屋,50000
2026-02-19,ライトプラン,福岡,4980
2026-02-19,ライトプラン,東京,9960
2026-02-19,ライトプラン,名古屋,9960
2026-02-20,スタンダードプラン,大阪,9800
2026-02-20,プレミアムプラン,大阪,29800
2026-02-20,スタンダードプラン,大阪,9800
2026-02-20,ライトプラン,東京,4980
2026-02-20,ライトプラン,札幌,4980
2026-02-20,オプション追加,大阪,3000
2026-02-21,ライトプラン,札幌,4980
2026-02-21,オプション追加,札幌,6000
2026-02-21,ライトプラン,福岡,4980
2026-02-21,ライトプラン,福岡,9960
2026-02-21,スタンダードプラン,福岡,9800
2026-02-21,スタンダードプラン,札幌,19600
2026-02-21,ライトプラン,福岡,4980
2026-02-22,ライトプラン,大阪,4980
2026-02-22,オプション追加,福岡,3000
2026-02-22,スタンダードプラン,東京,19600
2026-02-22,初期構築パック,福岡,100000
2026-02-22,オプション追加,札幌,3000
2026-02-22,保守サポート,大阪,15000
2026-02-22,スタンダードプラン,札幌,9800
2026-02-23,スタンダードプラン,名古屋,9800
2026-02-23,オプション追加,東京,6000
2026-02-23,オプション追加,名古屋,3000
2026-02-23,スタンダードプラン,大阪,9800
2026-02-23,ライトプラン,札幌,4980
2026-02-23,ライトプラン,札幌,4980
2026-02-23,ライトプラン,札幌,4980
2026-02-24,保守サポート,東京,15000
2026-02-24,保守サポート,福岡,30000
2026-02-24,初期構築パック,名古屋,100000
2026-02-24,ライトプラン,東京,9960
2026-02-24,スタンダードプラン,札幌,9800
2026-02-24,プレミアムプラン,札幌,29800
2026-02-25,スタンダードプラン,名古屋,9800
2026-02-25,オプション追加,福岡,3000
2026-02-25,プレミアムプラン,大阪,29800
2026-02-26,スタンダードプラン,福岡,9800
2026-02-26,プレミアムプラン,名古屋,29800
2026-02-26,ライトプラン,福岡,4980
2026-02-26,オプション追加,名古屋,3000
2026-02-26,ライトプラン,東京,4980
2026-02-26,スタンダードプラン,大阪,9800
2026-02-27,スタンダードプラン,福岡,9800
2026-02-27,保守サポート,大阪,15000
2026-02-27,スタンダードプラン,福岡,19600
2026-02-27,ライトプラン,東京,9960
2026-02-27,オプション追加,名古屋,3000
2026-02-27,ライトプラン,大阪,4980
2026-02-27,プレミアムプラン,福岡,29800
2026-02-27,プレミアムプラン,大阪,59600
2026-02-28,保守サポート,札幌,15000
2026-02-28,ライトプラン,東京,4980
2026-02-28,プレミアムプラン,大阪,29800
2026-02-28,プレミアムプラン,福岡,29800
2026-02-28,スタンダードプラン,東京,9800
2026-02-28,ライトプラン,福岡,4980
2026-03-01,オプション追加,福岡,6000
2026-03-01,スタンダードプラン,名古屋,19600
2026-03-01,保守サポート,大阪,15000
2026-03-02,ライトプラン,名古屋,9960
2026-03-02,ライトプラン,名古屋,4980
2026-03-02,ライトプラン,札幌,4980
2026-03-02,ライトプラン,福岡,9960
2026-03-02,オプション追加,福岡,3000
2026-03-03,スタンダードプラン,札幌,9800
2026-03-03,オプション追加,東京,3000
2026-03-03,プレミアムプラン,大阪,29800
2026-03-03,保守サポート,札幌,15000
2026-03-04,ライトプラン,名古屋,4980
2026-03-04,スタンダードプラン,福岡,9800
2026-03-04,スタンダードプラン,名古屋,9800
2026-03-04,プレミアムプラン,福岡,29800
2026-03-04,スタンダードプラン,札幌,9800
2026-03-04,オプション追加,名古屋,6000
2026-03-04,スタンダードプラン,名古屋,19600
2026-03-05,ライトプラン,名古屋,4980
2026-03-05,オプション追加,福岡,3000
2026-03-05,ライトプラン,福岡,4980
2026-03-05,オプション追加,大阪,3000
2026-03-05,保守サポート,大阪,15000
2026-03-05,ライトプラン,名古屋,9960
2026-03-05,プレミアムプラン,大阪,29800
2026-03-05,保守サポート,福岡,15000
2026-03-06,オプション追加,東京,3000
2026-03-06,ライトプラン,福岡,4980
2026-03-06,スタンダードプラン,名古屋,9800
2026-03-06,スタンダードプラン,東京,19600
2026-03-06,プレミアムプラン,名古屋,29800
2026-03-06,保守サポート,東京,15000
2026-03-06,プレミアムプラン,福岡,29800
2026-03-06,オプション追加,東京,3000
2026-03-06,スタンダードプラン,福岡,9800
2026-03-07,ライトプラン,福岡,4980
2026-03-07,ライトプラン,札幌,9960
2026-03-08,ライトプラン,東京,9960
2026-03-08,ライトプラン,東京,4980
2026-03-08,初期構築パック,名古屋,50000
2026-03-08,保守サポート,名古屋,15000
2026-03-08,スタンダードプラン,福岡,9800
2026-03-08,オプション追加,名古屋,3000
2026-03-08,オプション追加,名古屋,3000
2026-03-08,オプション追加,東京,6000
2026-03-08,スタンダードプラン,大阪,9800
2026-03-09,スタンダードプラン,東京,9800
2026-03-09,オプション追加,札幌,3000
2026-03-09,ライトプラン,東京,9960
2026-03-09,オプション追加,大阪,3000
2026-03-09,保守サポート,福岡,15000
2026-03-09,ライトプラン,東京,9960
2026-03-09,ライトプラン,東京,4980
2026-03-10,スタンダードプラン,福岡,9800
2026-03-10,ライトプラン,福岡,4980
2026-03-10,ライトプラン,福岡,4980
2026-03-11,ライトプラン,名古屋,4980
2026-03-11,オプション追加,東京,3000
2026-03-11,保守サポート,東京,30000
2026-03-11,ライトプラン,札幌,4980
2026-03-11,スタンダードプラン,東京,19600
2026-03-11,オプション追加,福岡,3000
2026-03-11,オプション追加,札幌,3000
2026-03-11,オプション追加,福岡,3000
2026-03-11,保守サポート,大阪,15000
2026-03-11,プレミアムプラン,東京,29800
2026-03-11,オプション追加,福岡,3000
2026-03-11,スタンダードプラン,大阪,9800
2026-03-11,ライトプラン,福岡,4980
2026-03-11,プレミアムプラン,福岡,29800
2026-03-11,保守サポート,福岡,30000
2026-03-11,スタンダードプラン,東京,19600
2026-03-11,ライトプラン,福岡,9960
2026-03-11,スタンダードプラン,大阪,9800
2026-03-11,オプション追加,東京,3000
2026-03-11,ライトプラン,東京,4980
2026-03-11,ライトプラン,札幌,4980
2026-03-11,ライトプラン,東京,4980
2026-03-11,ライトプラン,札幌,4980
2026-03-11,ライトプラン,札幌,9960
2026-03-11,ライトプラン,東京,4980
2026-03-11,プレミアムプラン,名古屋,29800
2026-03-11,スタンダードプラン,札幌,19600
2026-03-11,保守サポート,名古屋,30000
2026-03-11,スタンダードプラン,東京,9800
2026-03-11,ライトプラン,東京,4980
2026-03-11,スタンダードプラン,福岡,19600
2026-03-11,ライトプラン,大阪,9960
2026-03-11,オプション追加,福岡,6000
2026-03-11,オプション追加,福岡,6000
2026-03-11,スタンダードプラン,大阪,19600
2026-03-11,ライトプラン,福岡,4980
2026-03-11,ライトプラン,札幌,4980
2026-03-11,ライトプラン,名古屋,4980
2026-03-11,ライトプラン,大阪,4980
2026-03-11,オプション追加,名古屋,3000
2026-03-11,オプション追加,大阪,3000
2026-03-11,プレミアムプラン,名古屋,29800
2026-03-12,保守サポート,東京,15000
2026-03-12,プレミアムプラン,名古屋,29800
2026-03-12,スタンダードプラン,札幌,9800
2026-03-12,保守サポート,名古屋,15000
2026-03-12,ライトプラン,福岡,9960
2026-03-12,初期構築パック,福岡,100000
2026-03-12,ライトプラン,福岡,9960
2026-03-12,スタンダードプラン,大阪,9800
2026-03-12,ライトプラン,東京,4980
2026-03-13,保守サポート,札幌,15000
2026-03-13,ライトプラン,名古屋,9960
2026-03-13,オプション追加,福岡,3000
2026-03-13,プレミアムプラン,福岡,29800
2026-03-13,保守サポート,札幌,30000
2026-03-13,スタンダードプラン,名古屋,9800
2026-03-14,ライトプラン,札幌,9960
2026-03-14,ライトプラン,大阪,4980
2026-03-14,ライトプラン,福岡,4980
2026-03-14,保守サポート,福岡,15000
2026-03-14,オプション追加,札幌,3000
2026-03-14,スタンダードプラン,福岡,19600
2026-03-14,スタンダードプラン,札幌,9800
2026-03-15,スタンダードプラン,東京,9800
2026-03-15,保守サポート,札幌,30000
2026-03-15,スタンダードプラン,名古屋,9800
2026-03-15,保守サポート,札幌,15000
2026-03-15,スタンダードプラン,福岡,9800
2026-03-16,ライトプラン,札幌,4980
2026-03-16,初期構築パック,東京,100000
2026-03-16,スタンダードプラン,福岡,9800
2026-03-16,ライトプラン,名古屋,9960
2026-03-16,スタンダードプラン,大阪,19600
2026-03-16,プレミアムプラン,東京,29800
2026-03-16,スタンダードプラン,大阪,9800
2026-03-17,スタンダードプラン,札幌,9800
2026-03-17,オプション追加,名古屋,6000
2026-03-17,プレミアムプラン,東京,29800
2026-03-17,オプション追加,大阪,6000
2026-03-17,プレミアムプラン,大阪,59600
2026-03-17,ライトプラン,札幌,4980
2026-03-17,スタンダードプラン,札幌,9800
2026-03-18,オプション追加,札幌,6000
2026-03-18,オプション追加,大阪,3000
2026-03-18,オプション追加,大阪,6000
2026-03-18,オプション追加,名古屋,6000
2026-03-18,保守サポート,福岡,15000
2026-03-18,保守サポート,札幌,15000
2026-03-19,プレミアムプラン,東京,29800
2026-03-19,ライトプラン,東京,9960
2026-03-19,プレミアムプラン,福岡,59600
2026-03-19,保守サポート,福岡,15000
2026-03-19,保守サポート,札幌,15000
2026-03-20,スタンダードプラン,福岡,19600
2026-03-20,オプション追加,大阪,3000
2026-03-21,スタンダードプラン,札幌,19600
2026-03-21,ライトプラン,名古屋,4980
2026-03-21,スタンダードプラン,名古屋,9800
2026-03-21,スタンダードプラン,大阪,19600
2026-03-21,オプション追加,札幌,6000
2026-03-21,オプション追加,大阪,6000
2026-03-21,ライトプラン,東京,4980
2026-03-21,ライトプラン,福岡,9960
2026-03-22,ライトプラン,大阪,4980
